parents,has_nurs,form,children,housing,finance
usual,less_proper,foster,3,less_conv,inconv
usual,less_proper,foster,3,less_conv,inconv
usual,less_proper,foster,3,critical,convenient
usual,less_proper,foster,3,critical,convenient
usual,less_proper,foster,3,critical,convenient
usual,less_proper,foster,3,critical,convenient
usual,less_proper,foster,3,critical,convenient
usual,less_proper,foster,3,critical,convenient
usual,less_proper,foster,3,critical,convenient
usual,less_proper,foster,3,critical,convenient
usual,less_proper,foster,3,critical,convenient
usual,less_proper,foster,3,critical,inconv
usual,less_proper,foster,3,critical,inconv
usual,less_proper,foster,3,critical,inconv
usual,less_proper,foster,3,critical,inconv
usual,less_proper,foster,3,critical,inconv
usual,less_proper,foster,3,critical,inconv
usual,less_proper,foster,3,critical,inconv
usual,less_proper,foster,3,critical,inconv
usual,less_proper,foster,3,critical,inconv
usual,less_proper,foster,more,convenient,convenient
usual,less_proper,foster,more,convenient,convenient
usual,less_proper,foster,more,convenient,convenient
usual,less_proper,foster,more,convenient,convenient
usual,less_proper,foster,more,convenient,convenient
usual,less_proper,foster,more,convenient,convenient
usual,less_proper,foster,more,convenient,convenient
usual,less_proper,foster,more,convenient,convenient
usual,less_proper,foster,more,convenient,convenient
usual,less_proper,foster,more,convenient,inconv
usual,less_proper,foster,more,convenient,inconv
usual,less_proper,foster,more,convenient,inconv
usual,less_proper,foster,more,convenient,inconv
usual,less_proper,foster,more,convenient,inconv
usual,less_proper,foster,more,convenient,inconv
usual,less_proper,foster,more,convenient,inconv
usual,less_proper,foster,more,convenient,inconv
usual,less_proper,foster,more,convenient,inconv
usual,less_proper,foster,more,less_conv,convenient
usual,less_proper,foster,more,less_conv,convenient
usual,less_proper,foster,more,less_conv,convenient
usual,less_proper,foster,more,less_conv,convenient
usual,less_proper,foster,more,less_conv,convenient
usual,less_proper,foster,more,less_conv,convenient
usual,less_proper,foster,more,less_conv,convenient
usual,less_proper,foster,more,less_conv,convenient
usual,less_proper,foster,more,less_conv,convenient
usual,less_proper,foster,more,less_conv,inconv
usual,less_proper,foster,more,less_conv,inconv
usual,less_proper,foster,more,less_conv,inconv
usual,less_proper,foster,more,less_conv,inconv
usual,less_proper,foster,more,less_conv,inconv
usual,less_proper,foster,more,less_conv,inconv
usual,less_proper,foster,more,less_conv,inconv
usual,less_proper,foster,more,less_conv,inconv
usual,less_proper,foster,more,less_conv,inconv
usual,less_proper,foster,more,critical,convenient
usual,less_proper,foster,more,critical,convenient
usual,less_proper,foster,more,critical,convenient
usual,less_proper,foster,more,critical,convenient
usual,less_proper,foster,more,critical,convenient
usual,less_proper,foster,more,critical,convenient
usual,less_proper,foster,more,critical,convenient
usual,less_proper,foster,more,critical,convenient
usual,less_proper,foster,more,critical,convenient
usual,less_proper,foster,more,critical,inconv
usual,less_proper,foster,more,critical,inconv
usual,less_proper,foster,more,critical,inconv
usual,less_proper,foster,more,critical,inconv
usual,less_proper,foster,more,critical,inconv
usual,less_proper,foster,more,critical,inconv
usual,less_proper,foster,more,critical,inconv
usual,less_proper,foster,more,critical,inconv
usual,less_proper,foster,more,critical,inconv
usual,improper,complete,1,convenient,convenient
usual,improper,complete,1,convenient,convenient
usual,improper,complete,1,convenient,convenient
usual,improper,complete,1,convenient,convenient
usual,improper,complete,1,convenient,convenient
usual,improper,complete,1,convenient,convenient
usual,improper,complete,1,convenient,convenient
usual,improper,complete,1,convenient,convenient
usual,improper,complete,1,convenient,convenient
usual,improper,complete,1,convenient,inconv
usual,improper,complete,1,convenient,inconv
usual,improper,complete,1,convenient,inconv
usual,improper,complete,1,convenient,inconv
usual,improper,complete,1,convenient,inconv
usual,improper,complete,1,convenient,inconv
usual,improper,complete,1,convenient,inconv
usual,improper,complete,1,convenient,inconv
usual,improper,complete,1,convenient,inconv
usual,improper,complete,1,less_conv,convenient
usual,improper,complete,1,less_conv,convenient
usual,improper,complete,1,less_conv,convenient
usual,improper,complete,1,less_conv,convenient
usual,improper,complete,1,less_conv,convenient
usual,improper,complete,1,less_conv,convenient
usual,improper,complete,1,less_conv,convenient
usual,improper,complete,1,less_conv,convenient
usual,improper,complete,1,less_conv,convenient
usual,improper,complete,1,less_conv,inconv
usual,improper,complete,1,less_conv,inconv
usual,improper,complete,1,less_conv,inconv
usual,improper,complete,1,less_conv,inconv
usual,improper,complete,1,less_conv,inconv
usual,improper,complete,1,less_conv,inconv
usual,improper,complete,1,less_conv,inconv
usual,improper,complete,1,less_conv,inconv
usual,improper,complete,1,less_conv,inconv
usual,improper,complete,1,critical,convenient
usual,improper,complete,1,critical,convenient
usual,improper,complete,1,critical,convenient
usual,improper,complete,1,critical,convenient
usual,improper,complete,1,critical,convenient
usual,improper,complete,1,critical,convenient
usual,improper,complete,1,critical,convenient
usual,improper,complete,1,critical,convenient
usual,improper,complete,1,critical,convenient
usual,improper,complete,1,critical,inconv
usual,improper,complete,1,critical,inconv
usual,improper,complete,1,critical,inconv
usual,improper,complete,1,critical,inconv
usual,improper,complete,1,critical,inconv
usual,improper,complete,1,critical,inconv
usual,improper,complete,1,critical,inconv
usual,improper,complete,1,critical,inconv
usual,improper,complete,1,critical,inconv
usual,improper,complete,2,convenient,convenient
usual,improper,complete,2,convenient,convenient
usual,improper,complete,2,convenient,convenient
usual,improper,complete,2,convenient,convenient
usual,improper,complete,2,convenient,convenient
usual,improper,complete,2,convenient,convenient
usual,improper,complete,2,convenient,convenient
usual,improper,complete,2,convenient,convenient
usual,improper,complete,2,convenient,convenient
usual,improper,complete,2,convenient,inconv
usual,improper,complete,2,convenient,inconv
usual,improper,complete,2,convenient,inconv
usual,improper,complete,2,convenient,inconv
usual,improper,complete,2,convenient,inconv
usual,improper,complete,2,convenient,inconv
usual,improper,complete,2,convenient,inconv
usual,improper,complete,2,convenient,inconv
usual,improper,complete,2,convenient,inconv
usual,improper,complete,2,less_conv,convenient
usual,improper,complete,2,less_conv,convenient
usual,improper,complete,2,less_conv,convenient
usual,improper,complete,2,less_conv,convenient
usual,improper,complete,2,less_conv,convenient
usual,improper,complete,2,less_conv,convenient
usual,improper,complete,2,less_conv,convenient
usual,improper,complete,2,less_conv,convenient
usual,improper,complete,2,less_conv,convenient
usual,improper,complete,2,less_conv,inconv
usual,improper,complete,2,less_conv,inconv
usual,improper,complete,2,less_conv,inconv
usual,improper,complete,2,less_conv,inconv
usual,improper,complete,2,less_conv,inconv
usual,improper,complete,2,less_conv,inconv
usual,improper,complete,2,less_conv,inconv
usual,improper,complete,2,less_conv,inconv
usual,improper,complete,2,less_conv,inconv
usual,improper,complete,2,critical,convenient
usual,improper,complete,2,critical,convenient
usual,improper,complete,2,critical,convenient
usual,improper,complete,2,critical,convenient
usual,improper,complete,2,critical,convenient
usual,improper,complete,2,critical,convenient
usual,improper,complete,2,critical,convenient
usual,improper,complete,2,critical,convenient
usual,improper,complete,2,critical,convenient
usual,improper,complete,2,critical,inconv
usual,improper,complete,2,critical,inconv
usual,improper,complete,2,critical,inconv
usual,improper,complete,2,critical,inconv
usual,improper,complete,2,critical,inconv
usual,improper,complete,2,critical,inconv
usual,improper,complete,2,critical,inconv
usual,improper,complete,2,critical,inconv
usual,improper,complete,2,critical,inconv
usual,improper,complete,3,convenient,convenient
usual,improper,complete,3,convenient,convenient
usual,improper,complete,3,convenient,convenient
usual,improper,complete,3,convenient,convenient
usual,improper,complete,3,convenient,convenient
usual,improper,complete,3,convenient,convenient
usual,improper,complete,3,convenient,convenient
usual,improper,complete,3,convenient,convenient
usual,improper,complete,3,convenient,convenient
usual,improper,complete,3,convenient,inconv
usual,improper,complete,3,convenient,inconv
usual,improper,complete,3,convenient,inconv
usual,improper,complete,3,convenient,inconv
usual,improper,complete,3,convenient,inconv
usual,improper,complete,3,convenient,inconv
usual,improper,complete,3,convenient,inconv
usual,improper,complete,3,convenient,inconv
usual,improper,complete,3,convenient,inconv
usual,improper,complete,3,less_conv,convenient
usual,improper,complete,3,less_conv,convenient
usual,improper,complete,3,less_conv,convenient
usual,improper,complete,3,less_conv,convenient
usual,improper,complete,3,less_conv,convenient
usual,improper,complete,3,less_conv,convenient
usual,improper,complete,3,less_conv,convenient
usual,improper,complete,3,less_conv,convenient
usual,improper,complete,3,less_conv,convenient
usual,improper,complete,3,less_conv,inconv
usual,improper,complete,3,less_conv,inconv
usual,improper,complete,3,less_conv,inconv
usual,improper,complete,3,less_conv,inconv
usual,improper,complete,3,less_conv,inconv
usual,improper,complete,3,less_conv,inconv
usual,improper,complete,3,less_conv,inconv
usual,improper,complete,3,less_conv,inconv
usual,improper,complete,3,less_conv,inconv
usual,improper,complete,3,critical,convenient
usual,improper,complete,3,critical,convenient
usual,improper,complete,3,critical,convenient
usual,improper,complete,3,critical,convenient
usual,improper,complete,3,critical,convenient
usual,improper,complete,3,critical,convenient
usual,improper,complete,3,critical,convenient
usual,improper,complete,3,critical,convenient
usual,improper,complete,3,critical,convenient
usual,improper,complete,3,critical,inconv
usual,improper,complete,3,critical,inconv
usual,improper,complete,3,critical,inconv
usual,improper,complete,3,critical,inconv
usual,improper,complete,3,critical,inconv
usual,improper,complete,3,critical,inconv
usual,improper,complete,3,critical,inconv
usual,improper,complete,3,critical,inconv
usual,improper,complete,3,critical,inconv
usual,improper,complete,more,convenient,convenient
usual,improper,complete,more,convenient,convenient
usual,improper,complete,more,convenient,convenient
usual,improper,complete,more,convenient,convenient
usual,improper,complete,more,convenient,convenient
usual,improper,complete,more,convenient,convenient
usual,improper,complete,more,convenient,convenient
usual,improper,complete,more,convenient,convenient
usual,improper,complete,more,convenient,convenient
usual,improper,complete,more,convenient,inconv
usual,improper,complete,more,convenient,inconv
usual,improper,complete,more,convenient,inconv
usual,improper,complete,more,convenient,inconv
usual,improper,complete,more,convenient,inconv
usual,improper,complete,more,convenient,inconv
usual,improper,complete,more,convenient,inconv
usual,improper,complete,more,convenient,inconv
usual,improper,complete,more,convenient,inconv
usual,improper,complete,more,less_conv,convenient
usual,improper,complete,more,less_conv,convenient
usual,improper,complete,more,less_conv,convenient
usual,improper,complete,more,less_conv,convenient
usual,improper,complete,more,less_conv,convenient
usual,improper,complete,more,less_conv,convenient
usual,improper,complete,more,less_conv,convenient
usual,improper,complete,more,less_conv,convenient
usual,improper,complete,more,less_conv,convenient
usual,improper,complete,more,less_conv,inconv
usual,improper,complete,more,less_conv,inconv
usual,improper,complete,more,less_conv,inconv
